Date of Review,User,Usefulness Vote,Total Votes,User's Rating out of 10,Review Title,Review
16 November 2017,yangpoem,4,6,1,The name of the game is Ragnarok...kind of,"Thor: Ragnarok is a Guardians of the Galaxy rip-off. Plain and simple. It was a sci-fi comedy full of Guardians of the Galaxy's similarity both visually and in its humor. The film was packed with joke and the actions in the movies are weak. The movie is about something as dark and serious as Ragnarok yet the movie fails to show any seriousness to it and shows how little the subject is for the character to not have any sense of urgency towards it at all. Speaking of character, Thor was not Thor for the majority of the film. His personality has been push toward that of Tony Stark, where he makes jokes at nearly every single moment in the film. Regardless, Thor has some moments in the film that were funny along side that of Mark Ruffalo's Hulk and Tom Hiddleston's Loki. However, the hype the movie built surrounding that of the Valkyrie was just that, nothing but hype. During Thor's first meeting with the Valkyrie, Tessa Thompson was hyped to be a major or focal point in the film but during the climax unfortunately did nothing but show up here and there. In conclusion, Thor: Ragnarok was a huge sci-fi clustered comedy movie with inconsistency in it's character strength all because the director rather have a movie full of jokes rather than a character driven, story driven and action packed film. A funny movie doesn't make it a great movie and that's what superhero critics fails to understand."
8 February 2018,Fluke_Skywalker,1,6,7,Ragnarocks,"Plot; Imprisoned on a far away planet and forced to fight in gladiatorial contests, Thor must escape his bonds if he's to return home and save Asgard from the wicked Hela. Of the solo Marvel film series, the Mighty Thor has probably fared the worst. A solid, if unspectacular, first entry was followed by a middling and utterly forgettable sequel. Ironically what the God of Thunder needed was a spark. Enter director Taika Waititi. Infusing the film with a quirky, offbeat sense of humor and a neon-soaked color palate, he finally allows Marvel's stuffiest Avenger to lighten up. For his part Hemsworth has always done well with the drier aspects of the character, but he clearly seems to enjoy getting a chance to loose up his armor a bit here. Just as in Planet Hulk (which inspired some aspects of this story), Hulk is much more articulate this go 'round. It allows the green guy to actually be a character and not just a mascot when he's not Bruce Banner. New character Valkyrie isn't just a token ""tough girl"", but a layered and fun counterpart for Thor. Where the film stumbles a bit is with its villain. Make no mistake, Cate Blanchett is great as Hela, but by whisking Thor half way across the galaxy for 3/4 of the film, she's given nothing to do but bide her time demonstrating her villainy in a series of ultimately meaningless cut-aways. She all but disappears for long stretches of the film, and at times I forgot she was even in it. But once Thor returns to Asgard everything clicks into place and it races to a satisfying enough finish that checks all the boxes.Thor Ragnarok isn't a great film, but it's a reasonably fun one, and perhaps just the sugary snack we needed before the heavy full course meal of Infinity War."
15 September 2018,kenneth-mooney,2,4,9,Best Thor movie so far,"I'm scrolling through these reviews and there are a disturbing amount of 1 star-ers. Grow up, getting snooty over a superhero movie is pathetic.
This Thor is the BEST on screen incarnation of Marvel's God of Thunder yet.
Yes, it's full of jokes. Chock full of em, actually. But they land. All of them. And they don't detract from the fact that this is leading up to what we now know are the devastating events of Infinity War.
Cate Blanchett brings simmering sexiness to Hela, Thor smoulders and Hulk rages, Loki camps it up as always and even Heimdall was tolerable in this one.
The previous Thor movies have been a chore to watch, especially Dark World. I welcome this light hearted take on the world of Asgard and hope we see another Thor of this caliber (assuming he doesn't get offed in Avengers 4 of course).
Great entertainment."
30 June 2019,JoeB131,1,7,8,A good action romp,"The third outing for the Thunder God, Chris Hemsworth and Tim Middleston put in fantastic performances as Thor and Loki, stranded on a gladiatorial planet.Lots of solid performances from the supporting cast, including cameos from Doctor Strange and the Hulk.So does it stand up? Reasonably well. Is it a particularly deep movie? Not really.Points for use of Led Zeppelin's Immigrant Song."
13 November 2017,DarkVulcan29,1,8,10,The Thor movie we have been wanting.,"Questions are answered like what happened to Odin(Anthony Hopkins) after Thor : The Dark World(2013), and were where Thor and The Hulk during Captain America : Civil War(2016).Thor(Chris Hemsworth) discovers he has a sister named Hela(Cate Blanchett) who is evil and has power beyond any control. And when Thor tries to fight her, Hela destroys his hammer, and Thor is transported to another planet, while Hela tries to rule Asgard. Will Thor stop her before it's too late? This is the best Thor all around, even knocks down the second Thor movie, got great humor and great action, Chris Hemsworth is always great has Thor, and has a cool fight with The Hulk, Mark Ruffalo brings some memorable moments here, so does Tom Hiddleston has Loki, and other cast members shine has well. It's everything you want in a marvel movie, and makes me excited for the next film."
11 November 2017,nogodnomasters,1,23,10,I make great mistakes all the time.,"OMG! Another Thor film, the most boring Marvel character to hit the screen. In the first scene, the writers saw fit to give Thor a personality and a sense of humor. The basic plot of the film is Thor (Chris Hemsworth) must save Asgard from his evil sister Hela (Cate Blanchett). However Thor is held captive by Jeff Goldblum in another world, fighting in a different kind of Thunder Doom. Stan Lee was his barber incognito.The film at times felt like ""Star Wars"" and the ending like ""Guardians of the Galaxy"" as they assumed the bridge pose. I really enjoyed the action, characters, and humor in this film. Clearly the best of the three, and it really doesn't require having seen any of the other films to enjoy this one."
3 January 2018,fabienbarabeart,5,9,2,One hot mess,"Thor Ragnarok was the worst of the three films so far. Why? The dialogue for instance, it took three writers for this? The movie goes in too many directions and at one point I was wondering, what are they trying to do? Is this supposed to be a science fiction, comedy or super-hero film? If I wanted to see a comedy then that's what I would have gone to see. I did not find what was supposed to be comedic moments funny at all, in fact, I cringed. It seems too many cooks spoiled the broth. 
Marvel had been doing so well and they had a good thing going with the first two films. This would have been better if they had kept with the Hela story line from the beginning and delve into the Odin myth a little more deeply. I can't fault the film for the special effects as there were some pretty impressive visuals. But it takes more than special effects to make a good film. Even the acting was lacking and that Chris Hemsworth simply did for the $$$$.
If Thor truly needed help in defeating Hela, it might have been better had he stayed with Dr. Strange rather then end up at the far end of the universe to find Hulk as his ally. He should have had help from the Guardians of the Galaxy while they were at it.
I suppose, I let myself get caught up in the hype with the initial reviews and how great it was doing at the box office as well as here on IMDb. I kept saying, I can't wait to see this movie and now I wish I had waited as this is two hours I can never get back. I'm only giving it 2/10 and that is being generous. Not worth the price of admission."
24 July 2019,FeastMode,1,16,8,Ragna-roks my world,"BEASTLY movie. Well-made and filled with great scenes. Easily one of the funniest movies in the MCU. On second viewing I would say it is the funniest. Easily one of my favorite musical scores of any MCU movie. Great villain. I love her and she's a beast. Wish I saw more of her and about her. One comedic moments was out of place and took you out of the moment, but the rest of the comedy works. Very fun and entertaining.They took this franchise in a new direction and I love it. This movie is visually exhilarating. I could probably take 200 screenshots of beautiful images. I loved everything about this movie. (5 viewings, 5/7/2020, 7/3/2022)SPOILERSI also wish I saw more of Hulk vs the giant wolf. But I absolutely loved all of the Hulk screen time in non-action situations. Finally got to see him as more of a character rather than just a smasher."
5 November 2017,sksaathi,3,7,7,Not expected this from Marvel.,"This is the worst from Marvel till now, run time is too short for movie like this. So many unwanted things, could've been so better. Screenplay wasn't great nor bad. If you are going for the comedy then it's at par but if you are going for super hero movie then you should think about it. At last, all we can hope for better movie in future..."
7 February 2022,williamxbones,1,5,"
                            Was this review helpful?  Sign in to vote.
                        ",Incredible 90%,"Story, Script, Twist and Plot 4/5
Characters 4/5
Cinematography 4/5
Acting 5/5
Visuals 5/5
Fun or Interesting 5/5
Memorable Scenes 5/5
Music and Soundtrack 5/5
Orginality 4/5
Style 5/5."
26 November 2019,magdikhanali,2,5,8,"As a non comic reader, I loved it","Well actually I am more marvel and DC movies universal, I never benn bothered by the originals or the comic storyline, so actually when to judge the movie can't see it from the haters (comic book fans) which I also can understand their anger, however let's see it from the displaying side, the picture was great, I don't know if Thor in the origins was funny or not but I liked this version and they extend the comedy side in avengers later on, the action was great but the ragnork event fight could be better but was OK, Hulk was great acting and the fun side in hulk personality, I know this might be worthless in eyes of some pple and I am telling why the high rates was given, the sound track of led zippllen was amazing and it was original touch, cgi was great and as usual Loki rocked every scene, the whole cast Tom or cate, Hobkins, tessa and Karl Ubran, the comedy genius Jeff goldblum, great appearance for Mr alba and Chris ofc, and Mark the hulk, I loved most of the movie and hela fight was evil one, only the last fight could be better, thanks for da movie, directing was fine and I loved the movie over all"
12 November 2017,ShelbyTMItchell,1,9,9,"Chris, Tom, Tessa, Cate in Form","A lot of comic book movies turned dark as that they lack on that of wit, charm, and soul. They sell out for the action. But this movie does not. As really it had more character development and bonding.Thor is imprisoned in order to do a Gladiator fight and still feels that Loki gets away with everything bad. As their father played by Sr Anthony Hopkins leaves this world and how that Thor and Loki are forced to do battle with the first born of their father's, a sister their only sister named Hela the film's main antagonistAs she is undefeatable as she ends up separating, Thor and Loki are separated as Thor is forced to do gladiator battle with Hulk a former friend that has been for two years going against his alter ego Bruce Banner. As Thor is captured by hard drinking no nonsense bounty hunter named Valkyre who has her own beef to pick with Hela. As she is working for the Jeff Goldblum character of the Grandmaster, who organizes the gladiator fights.Will Thor be able to defeat his own only sister turned bad, reconcile with Loki, and turned Valkyre to the good side in order to save his home and his people there?It has wit, charm, action, and character bonding and development. Come a long way since the original."
20 February 2022,MauryMickelwhite,1,2,6,"Love Waititi, but this one isn't for me","We've all been around that guy; the guy who drinks too much and then thinks everything he says is hilarious. To be fair, that guy is usually pretty entertaining, but when he drinks too much, his regular wit is lost and the only one laughing is him. So it is with Thor and every other character in this movie.In the Marvel movies, Thor has often provided comic relief but the comedy has been the fish-out-of-water or the gallows humor of battle variety. Here, Thor is in full Will Ferrell mode, yucking it up as his friends are murdered, his father dies, and his world is ended. I can't say that I didn't laugh, but the best I could muster was an occasional chuckle. The character is so far removed from his other appearances in the Marvel Cinematic Universe that this movie doesn't seem to fit within that continuity.It's not a bad movie. It's colorful; it presents interesting worlds; if you're a comic book nerd, it creates a balanced hash of at least four classic story arcs. But while it seems to want to recreate what has worked for two Guardians of the Galaxy movies, it falls short. There are no jokes, just wise-cracks; the animated characters (which I think needs to include Jeff Goldblum) have too little life in them; and, worst of all, there is no heartfelt story driving the action. I liked the very brief angst of the Hulk's unrequited love for Black Widow (which was also the only good part of Avenger's Ultron) but that's about the only interesting moment. In the end nothing matters because nothing has been offered."
25 September 2019,lark40,1,6,9,The Fate of the Gods rests in the hands of bitter sibling who brings destruction and death and the end mystical fortress,"This is my 306 review
The opening sequence where Thor battles . Surtur for his horn bears a close resemblance to the Balrog the Fellowship of the ring In Lord of the rings fights in the mines,
and While Ragnarök traditionally means the end of everything, in the context of the film, it means disassembling what's already there, and rebuilding it. To me, it's stripping down the establishment, and then building it up in a new way, which is almost like this cyclic idea of Ragnarök. I love heroes that really go through ordeals and then come out the other end completely changed. That's way more exciting and interesting. You can never go back from that.""Thor (Chris Hemsworth) is imprisoned on the planet Sakaar, with the grandmaster played by Jeff goldblum who has a gladiator ring and has battles this film grows on you and the battle with Thor and Hulk is mighty fun with no molijnar which is and must race against time to return to Asgard and stop Ragnarök, the destruction of his world, at the hands of the powerful and ruthless villain hela had shape-shifting abilities(Cate Blanchett)In Valkyrie's
: ""It's in Loki's nature to change. He's a mercurial spirit, and the minute you try to define him he changes shape.
But tessa Thompson character is a feisty rebel on the rubbish planet her character valkrie loves to taser what' she wants But events in Ragnarök try and inspire him to change forever. The Goddess of Death shows up, and the stakes are high for everybody, so Loki, perhaps more than ever, is challenged to define himself in the face of that threat. He and Thor are in such an extraordinary situation where everything is so unfamiliar that their familiarity, as family members, becomes important."" we also get Doctor Strange leaving his calling card for Thor as loki disappeares into his magic realm
So I Thor getting everyone to safety on the bridge and with valkries Thor and the Hulk trying to fight his sister loki gets a chance to kinda save the day but its bitter sweet as he summons surtur the blitzkrieg asgard
The Director Taika Waititi does a fine job of reinventing the comic timing it grows on you this film sets a up the last few avengers nicely this film is not like the others you won't be sure about you have to watch again to appreciate it"
13 November 2017,lcollen,6,11,2,Humorous-Yes But Really Distracting,"I saw Thor: Fragglerock (oops) yesterday and all the humor that the reviewers seem to like so much was way over the top for me. I thought that Thor in the first two movies and in The Avengers had the perfect hint of irony. (So I guess when you cut your hair you get funnier!) But this time it was nothing like that with most of the characters, both old and new, delivering wise cracks. And as much as I like Mark Mothersbaugh's music this score was more than a bit disco laced and a really ill fit. Too boot the CGI was very obvious especially as you're not supposed to notice it at all. The saving grace(s) in this movie are Cate Blanchett who played her character well and Idris Elba who was reprising his role as Heimdall. Also without giving away the story future directors might have to follow this fairly disastrous story line now which will be frustrating for directors, actors and viewers alike to deal with."
30 November 2019,supermaggie,1,4,3,No Thor-movie anymore,"My goodness, where do I start? Perhaps with the most tragic thing: this is not a Thor movie. Period. Starting with the obvious: The producers take away Thor's trademark: the great blond mane - we all know what this did with Samson, and for this series it is almost the kiss of death. But unfortunately it was to be expected, because while Hollywood has been continuously discriminating against blonde actresses (and has made Cinderella African-American, Dorothy of Oz a Latina, etcetc.), it recently occupied almost more blond male actor than ever before, but it was only a matter of time that this comes to an end; instead of actually treating everybody equal (with equal advantages and equal disadvantages for all), whites are successively eliminated and disenfranchised - and this is not propaganda, just the observation of a propaganda taking place - and since they cannot replace the actor for the Nordic God ( naturally and authentically a blond actor) after several films and make him African-American / ... all of a sudden, they can at least cut his hair so short that it looks almost dark. (The fact that at least one blonde actress was cast with Cate Blanchett is good in itself, but more likely due to the New Zealand director than the discretion of Hollywood, and besides, she is allowed to participate only dyed black and portraying the ultimate evil; and in addition: the Valkyrie is hispanic - for real? That's an affront to all the Nordic nations, and if you did that with legends of nations of a different color, there would be rebellions, but you're obviously allowed to do that to white people, because nobody cares, and if they protest and try to defend themselves, they'll wrongfully and inappropriately be called Nazis). And then there is the problem that even with a crop it still remains a handsome blond actor, so he must be mutilated and lose an eye, I guess this is than okay/enough for the time being for today's political Hollywood. The fact that the quality and attraction of the films and the storytelling and the authenticity thereby completely perish does not matter anymore anyway. Only money and political propaganda still count. But that alone does not completely destroy Thor 3 yet. Three Australian and New Zealand actors in the main cast and a New Zealand director - and it turns into a surreal-poor Mad Max - Thunderdome-ish musical, only (fortunately) without singing. The whole series thus degenerates into a farce and great actors like Jeff Goldblum are degraded to a fool. You can actually spare another Thor movie. Dead and please do not revive, unless again as in the beginning, when the story (and legend) was still worth something."
15 July 2020,meissotruey,1,3,6,"Solid Entertainment, with wasted potential","This movie has so many good things, but not uses the potential, it could be so much better. Actually it could be 2 films serious and funny. One of the most impressive antagonists in MCU is wasted, story leaded by jokes confronts the atmosphere(or one of the atmospheres). And i also got da big question: why the hell Thor annihilates Surtur and then Surtur back and destroys Asgard, while fighting with Hela, who is thanosstrong, without being in Asgard."
25 October 2017,fablecastella,11,28,7,Cringed... but fun,"Beautiful cinematic scenes with colorful beats making this one of Marvels best movie yet. Its whimsical tone and easy to follow story pace makes it a film perfect for anyone who wants a light superhero movie.For me personally, i find this movie... cringed. Thor major 180 flip personality, Loki tone down power hungry manipulative personality, the some what short serious tone in between, the unnecessary Dr. Strange scene, the death of friends. Welp it seems that Jane dumping Thor makes his movie lighter and funnier. Overall its still one of the best movie to watch with family and or friends. The super light and fun characters is truly a blessing. It feels more like a stand-alone movie rather than a part of a series. Its just that fun! You don't need to watch the 1st and 2nd Thor movie, this movie will make you fall in love with Thor (more like Thor 2.0 Taika style)."
18 March 2018,Cujo_Firebird,3,8,2,When BLM and feminism meet,"Much like WW, the villain is defeated so easily.Ok family movie, but nothing to write home about.Personally what I really didn't like is how they changed one of the most beautiful warrior women from a blonde blue eyed bombshell into a scrawny black woman. in the same vein of Nick Fury.Would they be ok with a white Shaft?"
16 June 2018,mitsubishizero,1,8,10,Marvel's done it again!,"The best of the trilogy or at least one of the best (which's rare by the way) it's one of the best triquels ever made. As with every marvel movie there's an amazing balance between humor, drama and action. The characters are intriguing and really help progress the story. The new characters such as Korg and the Grandmaster are a welcome addition and are scene stealers in their own right. It's also cool to see all of the character development. Thor's much wiser especially when it comes to dealing with Loki who speaking of which begins to show his softer side.I can't tell you how awesome this movie was. It's best if you see for yourself."
22 December 2017,Robert_duder,0,5,7,Is there even a reason to review Marvel films anymore?,"Someone recently said Superhero films were the Millenium's version of the Western and that may be accurate. Westerns were around for a very, very long time and changed cinema history and there are some really good ones and some really terrible ones. No matter what you have to give insane kudos to Disney and Marvel for creating the largest cinematic Universe ever spanning Television and film and knocking it out of the park every...single....time. What was their mis-step out of 20+ films? The Incredible Hulk? Maybe. They've recouped that a hundred times over. I haven't always been super impressed with everything they've done and I do think certain aspects of the franchise is showing wear. The first Thor I actually thought was one of their least impressive films but the second one I thought was absolutely incredible. Thor Ragnorak falls somewhere in the middle for me. However, that's on sheer entertainment because as I read some things on this film I realized the sheer dept and fan service they pay to true comic fans. I was always a DC Comics kid so I miss a lot of the Easter eggs but Marvel fans must be over the moon. The film also is much more comedic than others in the Universe, above and beyond what would normally be there and honestly (especially in the beginning) it felt a little forced. The CGI is decent and the characters are a ton of fun. I honestly think Ragnarok was built for the die hard Thor and Hulk fans and they probably love it.Chris Hemsworth returns to the role as the God of Thunder. Hemsworth is one of the Marvel castings that was done with complete perfection. God help anyone ever having to play this role after him. In Ragnarok I found he wasn't quite as ""strong"" as he was in other films but then that also makes sense too given the storyline. He still commands the film perfectly and best of all his ego doesn't get in the way of the other characters. He shares the spotlight perfectly. Mark Ruffalo also appears as Bruce Banner and The Hulk. I personally think they made The Hulk look more like him. I'm not a Ruffalo fan and I never thought he was particularly well cast but he does well in this. He's basically always the same as Banner. He and Hemsworth have good chemistry. Tessa Thompson joins the team and apparently it's a huge deal for fans as she plays Valkyrie. She is a great character and perfect in her role. I loved the setup for her friendship with Hulk. I could see her carrying her own film. Tom Hiddleston also returns with perfection as Loki. He and Hemsworth have always had incredible chemistry and it's great seeing him back. He's one of the best anti-heroes/sometimes villains in movies. And you can't hav a great hero with a villian or in this case a villainess as Cate Blanchett takes that role. She is one of my least favorite actrors (I know...blasphemy) but she is good in this part. She is perfect given the story. Also to be honest, I knew she looked familiar but I couldn't place her at all until I read here. As with many Marvel films but especially Ragnarok the supporting cast is amazing. Jeff Goldblum, Idris Elba, Karl Urban (fantastic role), Anthony Hopkins, Taika Waititi (who is also the director and he gives an amazing voice role in a hilarious and fun turn as 'Korg' who was easily my favorite character in the movie.Taika Waititi is not a well known director and yet he handles this big budget Marvel spectacle expertly. I can't imagine what it must be like handling these characters and the special effects and the lore and the story and do so quite well. The space travel alone is incredible and the battle scenes as well and the amount of choreography and people involved. So really my review is this ... for me who is not a huge Marvel fan but respect the heck out of this massive Universe and the popcorn type fun it provides, it was okay on the scale of what they've offered. But for those of you who adore Marvel and have been fans all your lives, I think you'll be blown away by this and the Easter eggs are plentiful. This definitely shows that the universe is not in danger of slowing down anytime soon. 7/10"
31 May 2019,bgar-80932,1,7,8,Just fun,A lot of Marvel movies try to be funny and serious and to me it takes away from the thing a bit. They're all at least a decent watch but if the end of the world is threatened you shouldn't be making stupid little one liners all the time. This movie took the fun role the whole way like Guardians of the Galaxy did in my opinion. Yes there's a big threat and everything but the whole way it's just fun. Thor fighting Hulk. A crazy escape from a colorful bizarre world. It just never took itself all that seriously and to me that's good. It needs to be all in or all out so I rank this as one of the best Marvel movies out there right up there with Guardians of the Galaxy and The Avengers. I'm only up to this one though so I still have like half of them left to watch. My main gripe on this was it was a little long for a fun flick like that. Should have been like an hour and a half although I don't know what needed to be cut.
4 November 2017,trinaboice,1,8,10,hammers into our hearts with entertaining humor and action,"Grade: ARating: PG-13, 130 minutesIn a Nutshell: Count them17! Thor: Ragnarok is the 17th film in the Marvel Cinematic Universe. New Zealand director Taika Waititi directs this super colorful, funny superhero movie presented by Walt Disney Pictures. He also voices the lovable character Korg.It's fresh and fun family entertainment that makes us love Thor even more.Uplifting theme: Brother's keeper Forgiveness People are more important than places. Teamwork, unity Love, service to others ""A wise king must never seek out war, but must always be ready for it."" – Thor ""I choose to run towards my problems and not away, because that's what heroes do."" - ThorThings I liked: Chris Hemsworth is awesome, but everyone else in the cast also steals the show. It's a collection of fantastic actors who each contribute unique, entertaining characters to the story. Tom Hiddleston is a better Loki we're learning to love. I have adored the talented, beautiful Cate Blanchett for many years. How is it that she never ages, but I do? She makes a fantastic villain. Anthony Hopkins is always epic. Awwww, Benedict Cumberbatch. Doctor Strange has an amusing visit with Thor. Mark Ruffalo spends more time being The Incredible Hulk, but Hulk is really endearing in this film. Jeff Goldblum is hilarious. I love him in everything he does. Fun surprise cameo towards the very beginning of the movie. No spoilers! It appears that Marvel has finally learned that audiences love fun, funny, irreverent, out-of-the box thinking superhero movies. Ever since the first Guardians of the Galaxy (Plus Bonus Features)thrilled audiences, superhero movies have lightened up a lot more, don't you think? Female fans get to see Chris Hemsworth with his shirt off. Wow, those arms are the size of tree trunks! For those who love his long, golden locks, you're in for a surprise. I love that Marvel puts Stan Lee in every movie. I always look forward to seeing what funny line they give him. Stay until the end of the first set of credits to see more. Then, stay until the very, very end of all the credits to see another funny scene with the Grandmaster. In an interview, Taika Waititi said that 80% of the movie was improvised. What? That's crazy and amazing! Led Zepplin's Immigrant Song really rocks the final battle scene. The Gladiator scene with Thor and Hulk in the arena was extremely entertaining. Some new creatures and characters fill the Marvel Universe with even more creativity and fantasy. Energizing soundtrack: Thor: Ragnarok Things I didn't like: · Some fake video-game looking fight scenes. Some of the jokes don't quite get the reaction I'm sure the director hoped they would. It helps to have seen Thor and Thor: The Dark World and know the characters in the Marvel Cinematic Universe. You'll enjoy the movie more.Funny lines: ""Yes! We know each other! He's a friend from work."" – Thor talking about when he first sees Hulk in the arenaTips for parents: Superhero violence and destruction. You see the naked backside of Hulk. Some profanity Young children may be frightened by a big, fiery monsterMOVIE REVIEW MOM@trinaboice"
23 January 2018,johnny-burgundy,1,3,8,Bromantic Action Comedy,"Thor: Ragnarok (2017)
This is a superhero film based on the Marvel Comics character Thor. Thor must escape the alien planet Sakaar in time to save Asgard from Hela and the impending Ragnarök. It is the sequel to 2011's Thor and 2013's Thor: The Dark World. It is the seventeenth film in the MCU. It stars Chris Hemsworth as Thor alongside Tom Hiddleston, Cate Blanchett, Idris Elba, Jeff Goldblum, Tessa Thompson, Karl Urban, Mark Ruffalo, and Anthony Hopkins. The film received mostly positive reviews, with many critics declaring it the best film of the Thor trilogy. The comedy and music are exceptional for an MCU film. The action scenes appear less frequent than most, but the scenes themselves are high quality. The highlight for me is the budding bromance between Thor and Hulk. It's pure genius, and could clearly be a solid running theme in the MCU."
18 March 2018,sketchersson,4,6,1,No. Just no.,"This movie was pure trash! You could tell just by watching the beginning, okay I get it a little comedy is okay every now and then but there was too much comedy. 'The devils anus' that's inappropriate and immature. Thor losing his eye, okay a battle is a battle and people lose parts of the body, but to show the blood wasn't necessary. Marvel really let themselves go with this one."
5 November 2017,tbhardin-93226,9,18,5,missed the mark,"Action movie. yes! Entertaining? sort of. Too much humor? I think so. Does it follow Norse mythology? Not even close. I own the other Thor movies, but I won't buy this one until it hits the 3 dollar bin at Wal mart.Since this won't take my formatting. Thor Ragnarok is a busy movie that could be 45 minutes shorter and be a lot more entertaining!"
3 November 2017,cruise01,0,9,10,Pure fun with laughs and excitement with its action spectacle.,"Thor is a smashing fun time that is funny, action packed, and visually colorful with its direction. Not sure if director Taika Waititi took notes about moving away from its serious direction with Thor The Dark World movie and turning to Guardians of the Galaxy style. Cause Thor: Ragnarok did not take itself too seriously. There was humor in almost like every scene, the style and the music score playing like an 1980's science fiction techno movie was what made this movie pure fun. It made the movie to be the best out of the three. The plot follows Thor (Chris Hemsworth) facing against Surtur (a demonic looking beast), and on his return home to Asgard. He notices his father is missing and Loki (Tom Hiddleston) is once again trying to rule their kingdom. On the search for their father, they come across Hela (Cate Blanchett) the god of death. Who plans on taking over Asgard. While Thor and Loki get lost in a foreign planetz Sakaar. Where Thor gets captured by a Valkrie (Tessa Thompson) who sells him to the grandmaster (Jeff Goldblum). The grandmasters plan to have Thor face against his long winning contender in a gladiatorial battle. Thor: Ragnarok is a lot of fun from beginning to end. There is not one dull boring moment. Yes, it may slow down in the middle of the second act for the characters to have a dramatic moment. With Thor and Hulk trying to convey the other about leaving and staying. Then, there is Hela who is hellbent on taking over Asgard's throne for a very personal reason (Without giving away spoilers). And Valkrie personal vendetta after losing her team in a war which has been affecting her and causing her to drink a lot so she can forget. Every character seemed to have a fun moment. Thor throws out a lot more cheesy one-liners. Hulk has some fun moments with his lines. And even Loki has some fun betraying and somehow always having a heroic moment that makes you forget what he did before. Jeff Goldblum was the highlight of the movie as the grandmaster. Playing an evil narcissistic character. There are a lot of action sequences that is entertaining and big. The fight scene with Thor and Hulk was funny and awesome. The visual effects are astonishing. The direction is colorful. The set designs are fun to see. What I also mean that the film does not take itself seriously. There was a hilarious moment when Thor is strapped to a chair that's going through a little tour of Sakaar and the music choice may seem familiar to another classic movie. Overall, Thor: Ragnarok is pure awesome. I never had this much fun since Guardians of the Galaxy. The direction in this film is way different than the other two movies. Its colorful, the music score is great. (There is two scenes were the ""immigrant song"" played in the teaser trailer was used.) And it worked great in those action sequences. The cast ensemble all had fun and had their moment to shine and had some humor. The action sequences were great and the visual was amazing. Also, there are two post credit scenes. The mid credit you can say is somewhat important for a future film. And the end credit scene was just meant for laughs and gags. Nothing serious.I rate the film 5 out of 5 stars. Definitely worth checking out on the big screen for its exciting action and colorful fun direction."
16 November 2017,speedcanary,2,6,6,A Different Thor,"I had a difficult time even rating this film. I have a special affinity for Thor in general, especially because the first Thor film is the movie that brought me into the Marvel Cinematic Universe, and I really love that film. I had to check my star rating and I rated it an 8. The follow-up to that film, Thor: The Dark World was good, but not as good as the first one and I rated it 7 stars. So because this one, while a decent adventure film, is my least favorite of the 3 Thor movies, I had to rate it 6 stars.Tonally, I feel comedy was overused and there were many instances where you could tell they were trying too hard to be silly, and it fell flat. While being sold as a buddy comedy of sorts, I don't think it even meets my expectations for a buddy comedy. I giggled maybe a few times, but there were no laugh out loud moments.The talent in the film was underutilized. Cate Blanchett certainly came off as serious and dramatic, but against the flippant comedy of the characters, her performance was made comical. The tone of the film did not work for me at all. Compare it to the first Thor, that was excellently acted and dramatic, yet had funny moments. It was a more serious work definitely. Even Thor: The Dark World had excellent writing and serious acting and tone, and injections of humor. The first two Thor movies had a great balance of humor and drama. This one lacked drama and tension. The conflict, while present, was not one of tension and suspense because of the petty behavior of the characters.The film was fun to watch though. The soundtrack was pretty good. I wish the tone of the film could have lived up to the rocker edge the music gave the movie and Hela. My initial thoughts while viewing Thor: Ragnarok were it felt like I was in an early 90's video game and that it was campy like watching a mid-80's coming of age film about misfit boys."
21 April 2018,gjek-06360,3,5,10,The best movie of Marvel I've ever seen,"First, the story line was really complete and perfect. My favorite part was when Odin said, "" Ascar was not a place, it was people."" That meant Thor saved Ascar eventually, even though the place was destroyed. 
Second, the characters of the leading roles and supporting roles were really impressed, For example, Skurge surrendered to Hela at first for saving his life, but his mind told him to fight for Ascar. As a result, he fought for those people, not just for atonement, but for his honor. 
Third, the soundtrack was arranged so well, so that I enjoyed in this movie a lot. Take an example. The final war at Ascar, the song was so exciting for audiences. 
Last, this movie was not just an action movie. There were lots funny parts that could make me laugh. And I thought those really spiced up this movie. 
In conclusion, This movie was really a master-piece, and it totally worth 10 stars."
13 June 2022,lisafordeay,0,2,6,Decent prequel to Thor,"Thor Ragnork is a 2017 Sci fi superhero film starring Chris Hemsworth,Mark Ruffalo, Tessa Thompson, Cate Blanchett,Jeff Goldblum and Idris Elba. Directed by Taiki Waitki(who was in Free Guy with Ryan Reynolds) this movie is about Thor(Hemsworth) who travels in time to stop Hela(Blanchett sporting dark hair) and to save Asgard.The cinematography was very good,the score was good and the acting was on par. Keep an eye out for cameo appearances from Sam Neil (fake Odin),Luke Hemsworth(fake Thor),Matt Damon(fake Loki) and Zachary Levi(in a blink and you miss it cameo) as Fandral."
9 March 2019,jascoward,1,3,9,Four,"I've seen Ragnorak four times now and it is never not gnarly.
One issue.
Loki said he'd been there for two weeks and is friends with the Grandmaster.
Why does he look shell shocked and act as if he had no idea The Hulk was The Champion?"
