Date of Review,User,Usefulness Vote,Total Votes,User's Rating out of 10,Review Title,Review
5 August 2007,wellmaketime,0,2,10,They're wont be a film like this for years,"Pulp Fiction is, quite simply, a masterpiece of cinema. It stands as one of the all-time greatest films. It beats out even The Godfather, and perhaps Citizen Kane. Everything about this masterwork is stunning, the way Tarantino embellishes and, finally, interlinks these old chestnuts that makes the film alternately exhilarating and frustrating.It's the perfect prelude to the body of Pulp Fiction, an anthology of three luridly overblown, chronologically deviant stories, their narratives linked via characters who slide from one segment to the other as easily as a moll onto her sugar daddy's knee. Tarantino's characters may be goons, but they are also inveterate fat-chewers on par with the boys at Barry Levinson's ""Diner."" As the boss's wife, Mia (Uma Thurman), says to henchman Vincent (John Travolta), ""When you little scamps get together, you're worse than a sewing circle."" The performances are witty and eccentric, and the fine cast proves they can pull off extremely complex, unique charatcers. True to his nature, Tarantino stuffs ""Pulp Fiction"" with movie references, but its true strength is in turning these on end. The experience overall is like laughing down a gun barrel, a little bit tiring, a lot sick and maybe far too perverse for less jaded moviegoers. When bits of brain cling to Jules's oily ringlets, not everybody is going to laugh, perhaps because they have been too close to someone who has been the victim of a shotgun blast. Maybe we're laughing because we're too shellshocked by what we have become to cry."
7 June 2013,linkinpark45,0,1,10,A movie that always cheers me up!,"I won't use any fancy words or hard-to-understandable words, but this movie is definitely a landmark. The dark comedy in stressful situations, the vulgar language, the superb acting and story and a director, who is a genius in what he does best - filmmaking - makes this movie so unique, so recognizable and so good, that every time i see this, i'm always in a good mood. Some of the most memorable scenes, like a gangster dictating a bible passage before opening fire, an accidental shooting in a car and a one- night-date that ends with o.d-ing on drugs are probably behind the movies success. I'd give it more than 10, if i could, because this is a masterpiece of violence, comedy and crime; should be noted that this movie produces more laughs then some ''comedy movies'' i've seen in a while. An Oscar for writing well deserved, he should have won the best director too!"
24 February 2004,DKline1278,0,2,9,Movies have changed because of Pulp Fiction,"*****Spoilers*****This is one of the greatest movies of the 90's, if not the greatest. The direction and editing are bar none above almost anything else that was put out at that time. The script circles a lot around F bombs but that's ok because it gets it's point across. The 3 stories this movie goes around are hilarious, action packed, and drama filled. It has everything you want in a movie, all though there is no real love story sorry ladies.
This is the movie that launched Samuel L. Jackson's now amazing career, and to think it may have never happened as he almost lost the part. John Travolta also came back completely because of this movie. Ving Rhames has gone on to be just a bad man (in a good way) because of this movie. It opened a lot of peoples eyes to Uma Turman as well, even though it was almost 10 years later in another Tarantino movie before she really got back to the ""mainstream"". Harvey Keitel, who is an underrated actor in a great role. Tim Roth, one of Tarantino's favorites, is good in the small role he has. Plus Bruce coming in on a very un Bruce like low key role. Now I know a lot of people reading this would disagree but this is also the movie that opened everyone up to Tarantino, I know Reservoir Dogs is highly considered a better movie but this brought him into the lime light. So we have Pulp Fiction to thank for all of the above, some are upset about the Travolta part but hey in the right role he's an amazing actor.The way the movie just jumps around w/the end being in the middle and the middle being in the end was genious. At the time I couldn't say I'd ever seen anything like it befor. The fact that the movie is more about the dialogue than anything else is what separates PF from a lot of other movies of this type of genre. While the action in the movie is very entertaining it's what is coming out of the charaters mouths that drives the movie. To quickly introduce some of the characters. You have Jules/Jackson quoting from the Bible. Vincent/Travolta with his now infamous Royal with Cheese conversation. Wallace/Rhames being just a bad dude and delivering his lines a smooth as anyone. Mia/Thurman and her quirky character. The Wolf/Keitel just coming in and smoothing everything over as only the Wolf can. I know i'm being vague w/details but if you haven't seen this movie stop reading the review and go watch it, if you have seen it your hopefully getting my point. Spoilers below.The action should not be dismissed, it is very well done. You have the very well put together way of Butch/Wills not throwing his fight but you don't see it all you see is him running out of the building. Then him meeting up w/Wallce later and running him over in a his car. The following part at the pawn shop is both disturbing and funny. The whole part of when we see Vincent and Jules going to collect from the kids who stole from Wallace is brilliant. Right down to the kid coming out of the bathroom with, as Vincent puts it, a ""Hand cannon"". Then there is my favorite part of the movie. The Vincent and Mia date. This is just so well put together the dialogue between the two of them is great, plus the sexual tension between them adds a little drama too it. Then the drug overdose that happens at the end is gut renching and is what makes it my favorite part of the movie. There is the ""Bonnie Situation"" which as sad as it is that someone dies in the beginning of that part of the story that it is one of the funniest parts of PF. This is where we meet Tarantino, a good role for him to play even if he's not the best actor in the world. Heck you can stand him in it because everyone else is so great. The Wolf is also in this part of the story as a basic Mr. fix it guy who comes in and saves Vincent and Jules after what they did to the poor kid in the car. The last one is, I know I went out of order and if I forgot anything I appologize, the robbery at the coffee shop. This is what made Jackson in my opinion, his banter with Travolta in this sceen is once again great. BUT what makes it is when Jules/Jackson won't let Roth's character take the brief case. When he has Roth at gun point and starts to talk that is some of the best acted and spoken dialogue you'll see maybe ever.In closing I appologize for the review being jumpy and not well put together, when I think about this movie so many things come to mind as it is non stop from beginning to end with no slow parts. For 2 1/2 hours your just sitting on the edge of your seat because you have no idea what is going to happen next. That's how I felt watching it in '94. Now movies have changed a lot from back then, in part I think, because of this movie so you may not feel the same way as I did watching it then. It holds the test of time as well now 10 years later. So if you read this review and haven't seen the movie, I appologize if I gave too much away but go and watch it now and let us know what you think. I would give this movie 3 1/2 out of 4 stars (I don't give a lot of 4 stars btw)"
29 March 2012,danielsefton3,1,2,10,"A personal favourite, Tarantino's attention to detail makes the film what it is.","I am sure this has been said before, but Pulp Fiction is one of my favourite movies. I have watched it numerous times and with each viewing more details appear, it is almost impossible to suggest that one would be able to predict every twist and every turn that occurs in this film. Tarantino breaks the typical chronological order in which a movie usually functions, this is what makes Pulp Fiction so intelligent it is a particularly unusual feeling that occurs when the movie comes full circle and returns to the beginning as a means to conclude. It is a tool he can use to provoke different reactions from viewers, for example the death of a main character (Vincent) during the middle of the movie comes as a shock especially when he resurrects unscathed scenes later. It is the lack of chronology that allows Tarantino to play with his characters whilst keeping their roles prominent. This is never easy when applied to a movie in chronological order for example the death of Llewellyn moss in 'No Country for Old Men' leaves the focus on Anton Chigurh (though this is a Coen Brothers production and not a Tarantino one it still assists in illustrating the importance of Tarantino's chronological confusion.)As well as Tarantino's intelligent filming method he uses a cast that match their character's personality, for example Samuel L Jackson usually plays the role of a tough yet eccentric and interesting type and Christopher Walken plays tends to play knowledge filled and enigmatic characters. I am in no way saying these actors are generic, I merely scrape the surface of what they are capable of. Tarantino's characters (as well as other roles played by these actors) have detailed and interesting back-stories which add a significant amount of detail to the plot. he leaves the viewer with such quotable phrases such as Jules' ""Ezekiel 25:17"" passage (which I have found is a favourite when friends come to quote the movie.)As if the plot, characters and dialogue is not enough to gain the viewer's undivided attention it is padded with a number of details that are not directly linked to the plot yet still add interesting twists to the story. This is why the movie has to be viewed at least twice to understand most of the aspects that occur. It is Tarantino's intelligent use of the minor details that make this film what it is. For example the significance of his characters in relation to his other films (when given insight) is mind-blowing. Vincent Vega being a direct link to Reservoir Dogs' 'Vic Vega'. And the consistent time on all of the clocks . Agreed I have only touched the surface of what this movie is about, yet the detail on which this film is based cannot be put directly into words, I can simply pick up on the intelligent use of dialogue, characters the numerous twists and turns that occur and the small yet significant details that can be observed. So I really do suggest you give it a watch :)"
25 October 2013,mpjp,1,2,8,One of the best Tarantino's,"This movie is probably the best movie of Tarantino that has ever been made. In the movie are good and well known actors like John Travolta. Also its not really a comedy but there are some really fun moments like,SPOILER ALERT, when John Travolta and Samuel L. Jackson are in the car with 'Marvin' and John Travolta ""accidentally"" shoots Marvin in the face and they go to Quenten Tarantino himself (who in most of his own movies plays a role) and hire a professional to clean it al up. The story doesn't really flows in one time, but you see different fragments of the story. Overall I think this movie can stay on its fourth place, because it belongs there as a great movie."
4 November 2009,lol_zorz017,1,8,4,Did we watch the same movie here? *MANY FAT SPOILERS*,"It was OK. Nothing more than just OK. It's worse than just OK. But I'm still rating 4. Overdosing? Seen it. Nig*er? Seenit. F Word? Seen it as well.There's absolutely nothing 'shocking' or 'amazing' in this movie so it earns 8.9 stars, or 5th place on IMDb top 250.Bassicly, there are 3 (or 4) different stories, I can't really remember what's going on. Any way, in 1 episode Uma Thurman overdoses so they try to give her an adrenaline shot through her breast and boo-effin-hoo she wakes up as the needle comes through her. HOLY MOTHER OF GOD THAT MOVIES AMAZING. RATE 10 STARS RIGHT AWAY! Anyway 2nd story is about Bruce Willis killing a man (accidentally) in a boxing match and he's supposed to run away with his rather annoying french girlfriend(or wife). He forgets his father's watch in his old apartment so he goes to get it. Oh shoot, 'gangsters' should be watching out for him. So yeah, he goes home, picks up the watch, shoots Travolta in the face and drives back to his lady friend. Oh shoot, a gangster finds him while he's waiting for the green light and he crashes him, his girlfriends HONDA and the big fat gangster. He fights with the guy, walks into a shop. Gets knocked out, tied in a basement to a chair, and the black fat guy gets raped by the shop worker and a cop. Bruce Willis somehow releases himself, gets a katana and slices Zed like a slice of bread. Black guy gets his revenge and he pops a cap in the cops stomach with a shotgun. He doesn't die either, he's just experiencing many tummy aches. HOLY POTATO THAT WAS SOMETHING! 3rd story is about Travolta and Sam L Jackson accidentally shooting a guy in his face. Yeah, the car gets all dirty so they try to clean in up. Eventually they somehow meet with the guys in the restaurant from the first scene.It's just an ""OK"" movie, shouldn't be more than 6 stars. Not effin 9."
5 January 2014,virtualwopz,0,1,10,top 10 movie of are lifetimes,"WOW.... All i can say is first time I've seen this movie i was 12 (now 30 :) now i re-watched it in HD i feel i can still say it is one of the best movies i have ever seen. so original how it all comes together is great and i will say to the people that didn't like it i understand you're slow and couldn't understand it and didn't know what was going on even after it all came brilliant together and this movie has the most best quotes off all time better then any president of author speech of all time.Tarantino is clearly a brilliant screenplay writer and a director of very.\m/ considerable talent. I mean the Three urban stories told in the sensational manner of the full of hard boiled, obscene dialogue, humor and violence came together more beautiful then a lil girl hugging her father after not seeing him for a year of protecting the poppy seeds in Afghanistan from the Taliban ya dig. .. would love for him to remake this movie for the hell of it with more blood cgi swears killing and sex and From Dusk Till Dawn another movie classic up there with the ten commandments and wizard of oz in there own way Quentin Tarantino is like the bible writer of are time must be the weed cuz when im the same stuff that can cure cancer i think like a genus too ...and Quentin Tarantino is top 5 best looking actors off all time his swag is 10/10 and he didn't sell out to illuminati like george Lucas just did to nazi owner and co finder walt Disney/bin laden (laden family owns part of Disney btw"
28 April 2015,vanderwiellouis,0,0,7,"It's a good movie but it's definitely not flawless, it's far from that.","I don't think it is as good as many people think it is. I'm definitely not saying it's bad, in fact it's far from bad, but I did think that the fact that the movie's time was out of order was really unnecessary. A movie with no order in the time is supposed to make you ask a a lot of questions in the beginning. A great example of a movie like that is Tarantino s Reservoir Dogs. There were a lot of questions to be answered in the movie. The only question I asked myself in Pulp Fiction was ""Why are Jules and Vincent wearing beach clothes in the bar?"". In fact, I wouldn't even ask myself this question because it's really stupid. I thought the movie would have been just fine without the scrambled time.It has been considered that Tarantino is the king of dialog. I have to disagree. Admittedly the dialog is pretty entertaining in the first scene but overall, the dialog was pretty normal but in the scene where Vincent took Mia to a fancy restaurant, it was a boring scene to me because the dialog was just a rehash of what Vincent and Jules were talking about in the first scene. Afterwards, the unexpected dance everyone is talking about was pretty boring. I expected John Travolta to do sick moves but he just did moves anyone could mimic. What bothered me the most in this scene is the fact that Mia did coke in front of EVERYONE in the bathroom. Was it legal in the 90s? If not, its definitely a huge flaw. Overall, this scene could have been skipped.The movie is a dark comedy and there are some hilarious moments. There is one joke that was very unfunny to me. It might not be a very big deal to you but it is a big one to me. It's the moment when Captain Koons said that Butch's great grandfather stuck the watch up his ass. It is an overused and clichéd joke. I expected him to hide it somewhere else more disgusting because the movie is a dark comedy. It might have been funny in 1994 but I don't care how funny it was back then, it wasn't appealing to me.Now for something positive. There is something I really liked in the movie and that is the style of filming. it was filmed in a way where the cameras wouldn't move most of the time. This style is a personal preference of mine but I am giving it extra points for that. And who can forget the brilliant performances? Although it is unfair to me that John Travolta and Samuel L. Jackson got a lot more credit than Bruce Willis even though he had a much more exiting story but it's not part of the movie so don't worry about it."
18 January 2015,philip-borns,1,2,10,Great movie,"This is really a great movie. I loved this movie and it doesn't get all. It is a classic and and, from my point of view, the the best Tarantino movie. This was made for all movie lovers. An extraordinary visual adventure for the spectator. The acting is really good and the casting is amazing. There you have the two mob killers Vincent Vega and Jules Winnfield. The duo John Travolta and Samuel L. Jackson was the best i've ever seen. Then you have the boxer: Buuuutsch (Bruce Willis). There is also the Wolf (not the one from Wall Street) played by the wonderful Hrvey Keitel. There is also the the extraordinary Wife. Uma Thruman brings it to another one as Mia Wallace. The screenplay is really interesting because it involves three parallel stories, told to the spectator through different chapters. Sometimes you have movies known for the ONE big scene, but in this case, it is impossible to only take one, two or three scenes. The whole movie is a CLASSIC and a must-see before dying."
25 September 2015,cetuh,0,1,10,Pulp fiction is a masterpiece.,"Pulp fiction is a very interesting movie like no other. The way that it tells 2 different stories that still actually correlate together and vaguely have something to do with each other yet are still letting you know that the world doesn't just evolve around those specific main characters. The scenes are show what's really happening so well while also flipping through humor, action and serious moments. The characters also develop very well throughout the movie. Jules' change of heart on how he lives his life, Mr.Wallace on sparing Bruce Willis's character for costing him money and even Vincent rethinking his drug use after what happened with Mia Wallace. In conclusion, I believe that pulp fiction completely deserves a 10/10 rating , just due to the high quality witty dialogue and the amazing character development."
3 April 2006,will4592,0,2,10,This is without doubt the greatest movie EVER,"This movie did so much good for so many people. It saved John Travolta(it did), it showed us that Tarentino was a force to be reckoned with, it told so many young filmmakers (and old ones to) how to make a top quality movie and it was also really cool. This movie had everything gangsters, hicks who love s+m, over dosing bitches getting getting adrenaline shots, John Travolta getting killed (always a plus),top class direction, brilliantly written and perfect actors and actresses(except for one or two). Another great thing about this movie was the jokes. I mean it had jokes which were so smart ass and poked fun at the actor/ actress' past movies i.e. John Travolta ""oh no , I don't dance"". This are just some of the reasons why this is the best movie EVER"
6 March 2019,sparklelive,0,0,"
                            Was this review helpful?  Sign in to vote.
                        ",Best crime film!,"Sam L Jackson playing very good. Because he know english obviously perfect, mazafaka.
John Travolta very good dancer. I was overwhelmed from death of Vinsent Vega."
17 March 2022,shawnaapeters,1,12,1,Bit upset sure am,"Now I like john Travolta but after his partake in drug fourtay I have been lit, by lit i mean pist off...like how are you going to make movie with kids partake in some movie involving drugs it just isn't a okay it isn't right...not at all...like I outta sign ya both up for jail and drug rehab that isn't funny either...man I like can't see how your able to ever be around children I ain't playing at all."
24 September 2013,rolandoh22,1,2,7,Godd Movie!!,I liked the way Quentin Tarentino he took the story back and ford and how he developed the inciting incident in the storytelling. The character development for the protagonist was great. John Travolta's performance was great. He knows how to transform a character and leads viewers to believe one thing instead of what it really is. Uma Thurman delivered a spectacular performance. She can really bring a character to it's maximum state of craziness. The cinematography could have used more work but overall it was good. I always thought Tarentino can show viewers different types of movies. He can take a story and develop it to make some drastic moves. Overall is a must watch kind of movie since everyone can interpret it differently.
22 April 2006,zizoamrdiab,0,2,10,"simply the best, because simply its unique.........","yes its the best movie i have watched ... i know that i am too late to post a comment on this movie.. but i deserves actually.... from all American movies i have watched...pulp fiction still unique.... OK, why?? coz it included many types like ""comedy, action, gangster, some adult content..loll"" well it included huge stars like john travolta and Bruce Willis and uma Thurman and samuel jakson...... the story cant be matched ... its well organized .... and well directed... i don't have to tell you the detailz ..but the way the whole cast performed this movie was very very very special.... all of them were special... the way they talk the way they act.... funny and serious and sexy sometimes.... in brief its the best movie in its genre... 10/10 for the director 9/10 for the story 10/10 for actors 10/10 for music"
11 November 2013,pathanoverfilm,1,2,10,Best film of the 90s,"This is definitely the best film of the 90s, closely followed by Seven and Fight Club. Tarantino breaks the molds of the gangster film and gives a great and at many time comedic look into the lives of two hit men. Bruce Willis also gives his best performance ever, mostly because he doesn't say much in the film. The music is just perfect, as with almost all of Tarantino's films. If you haven't watch this film, Watch it right now. I think, for me at least, the most 'drawn out' part of the film is Vince's interactions with Mia, mostly because I find myself partial to Sam Jackson. Anyways, this film is a great. Go watch it, then watch it again. Then ask yourself, ""What does Marsellus Wallace look like?"""
17 August 2019,iimbd,0,0,10,Perfect,"It was amazing, one of the best movies I've ever seen"
18 July 2016,prsl_030,1,2,10,The best director ever in his best film ever.,"Honestly... No freaking words. The way the plot unravels makes my blood cold and hot at the same time. Quentin outdoes himself (and a whole generation of directors) once again. This guy.... I mean... This guy proves to be the man i always thought as a perfect man. i mean... Just read what i am telling. I have lost my ability to speak for God's sake.Pulp fiction is maybe the best thing that ever happened to Uma Therman, perhaps after Kill Bill.Btw since i checked the spoiler box beforehand, Travolta suffers a horrible death right after he goes n. 2 aka poop, in Bruce Willis house. Samuel Jackson abandoned him for Agents of SHIELD."
5 July 2007,beatles1005,0,2,10,The Best Film Of All Time,"Sometimes when you turn on a film middle in the night, you gets very tired of a couple of minutes, But sometimes when I turn on a film I can feel that this I movie that wont make me tired, Pulp Fiction is one of them, the film doesn't just have probably the best screenplay ever written, it also has the best direction ever. Everything with pulp fiction is perfect, there's a lot of small details in the pictures that alote of people might not think about, but if you love the film and sees it over and over again you'll found out that the film is full och small details witch turns it into something wonderful.The sceen when Jules (samuel L Jackson) and Vincent (John Travolta)rides in the car talking about Europe and the going in to the apartment to collect Marsellus breifcase is probably the best sceen i know.Quentin knows how to make a really good film."
22 October 2021,danielcerescu-40587,0,0,"
                            Was this review helpful?  Sign in to vote.
                        ",Outstanding movie!,No words to describe how I felt after watching this movie. It touches you to the core and makes you see your life from a whole different perspective. Unbelievable work of art!
25 December 2021,nikolicgordana,0,0,7,"Some good, Some bad","The movie is obviously an amazing movie I highly recommend. Most scenes I watched we're gold. For example when Vincent and Mia started dancing the moves we're better than the ones of Fred Astaire and Ginger Rogers. Second, the scene with Samuel and Travolta we're so powerful, I enjoyed every second of the duo. The pop culture references we're as Vincent described ""like an alive sculpture museum"" with Marilyn Monroe, James Dean, Mamie Van Doren and even Jayne Mansfield being mentioned. Now onto the bad parts, my least favourite story out of all 4 is ""The Gold Watch"" which was just so horrible. I really didn't like the scene where the two guys we're tied up in the gunshooper's basement, mainly because of the sex slave in the scene. The next thing I hated about ""The Gold Watch"" story was that the guy (probably Mia's husband idk) was verbally, mentally and even physically abusing Mia, over a watch. The final minus of the film is that Samuel L. Jackson only appeared in the first and final scenes of the movie, basically not goving him a lot of screentime. Overall, the Quatantino classic never fails to stand out in a certain way and is a pretty good movie overall, so that is 7 stars."
19 January 2022,faded-77380,0,0,10,incredible film,"What is new to say about ""Pulp Fiction""? This skillful incendiary conceptual kitsch invigorates with something that you will never admit, even to yourself. The obvious idea that a bandit is also a person, like his own son, dangerous, but native, in the American real world with a century-old tradition of gangsterism, does not seem unhealthy, on the contrary, the human dignity of the same Travolta or Jackson seems normal, without any questions about some kind of law, only some other values.The film, in fact, is about the fact that everyone sets rules for themselves that correspond to their capabilities and fantasies. Soundtracks have become classics, phrases from the film have become universal property, and Tarantino is a cult figure. I can't wait for his next movie. And Amanda Plummer's screams at the very beginning should only be listened to in the original."
27 February 2015,ashleytkennedy,1,2,9,Pulp Fiction.,"Quentin Tarantino has to be one of the best directors of the 90's and ""Pulp Fiction"" is without doubt one of the best films ever made. This film also has one of the best casts ever assembled, the list of big names is endless. If you haven't seen this film then you need to watch it as soon as you can, you will not be disappointed. How it won just one Oscar I will never know, it defiantly deserved more in my opinion. If I had to describe it in one word it would be ""Cool"", From Samuel L Jackson's speech to John Travolta and Uma Thurman's dance. When all the story lines come together it is magnificent, and it is one of the few films that deserves a 10 star rating."
18 April 2022,phbracer,0,0,10,150+ minutes of dopamine disguised in a movie,"Pulp Fiction shows a brilliant understanding that the director and writers have for storytelling. It manipulates time to add an extra aspect of suspense and shock that flexes the film's ability to keep watchers on the edge of their seats. I, for one, was stunned when Vincent died only around half way through the movie. To my surprise (and enjoyment), the stories were not told in consecutive order. The pieces of the puzzle would come together at the end of the movie.I love any film that starts and ends at the same time. It's like poetry to me. Imagine my delight after seeing the two armed robbers in the same restaurant as Jules and Vincent during the final scene."
25 October 2008,Ballious,0,1,10,Deserves More Than Just One Oscar,"Pulp Fiction won one Oscar in 1994; rightly for it's incredible screenplay. But I reckon it should have had more.Best Director: Quentin Tarantino If Reservoir Dogs was groundbreaking in terms of directing, Pulp Fiction takes all those broken pieces of ground and pounds them into dust. QT knows how to make an effective film.Best Actor in a Supporting Role: Samuel L. Jackson Jackson's dialogue is phenomenal. Especially the scene where they assassinate Brett and his gang, where his 'Ezekial 25:17' speech compels the viewer to love and countless replays.Best Actress in a Supporting Role: Uma Thurman Such a sexy actress. She moves with flair and adds that sexy touch to the film, no matter how dumb, cocky or bitchy her character may be.Best Actor in a Leading Role: John Travolta Travolta may be a pretty guy actor, but he sure knows how to be a bad ass. His character ends up in some comically horrible situations, like every time he comes out of the toilet something bad happens, and you would swear you were watching a real life situation.Best Picture: Lawrence Bender Definitely. Whoever preferred Forrest Gump to this incredible and spellbinding film, full of cool events and spasms of violence, should pay Zed a visit in Maynard's pawn shop.I love this film."
20 August 2008,richardcasey,0,1,10,Perfection ...... One of the only movies to have everything (very mild generalised spoilers),"The ingredients of a great film ...Excellent Story (Check) Excellent Performances (Check) Clever and Brilliant Dirctor (Check) The ability to shock, amuse and surprise (check) Iconic and Excellent Soundtrack (Check) Originality (Check) Great Characters (Check) Quoteable Lines (Check) Add to the above Twists, Turns, and lots of surprises, i never thought id laugh out loud ... lol if you will at a man having his head blown off ... but i did .... I never thought id side with the the ""baddy"" when he gets put in such a bad situation. I never thought id like John Travolta again, i never thought a man could be as cool as Samuel L Jackson is in this film. One of the most quotable, iconic, original and influential films of my generation if not all time .... I'm 29 by the way."
6 February 2005,ayahav,2,7,5,Rantings of a convert...,"I had watched this film two times, and seen nothing in it but a vast display of gratuitous violence (for its own sake). After talking with two very good friends of mine, I was pretty much ordered to watch it again - which I did. For about an hour after having watched the film, I had the same feeling that I had had the previous two times. But I was determined to try and find meaning in what seemed to be a big jumble, because it was impossible that such a cult had evolved around a meaningless film.I started reading more and more critical reviews about the film, some of which contained little hints which helped my structure a basic understanding of the movie. For example, the contents of the briefcase (in connection with the code being '666' was something that I had not thought about connecting to the fact that Marsellus has a band-aid on the back of his head. Has he sold his soul to the devil? Though by myself I did not recognise a prevalent theme, I can recognise now that this film has some elements that talk about redemption. Vincent Vega, who chooses not to believe in miracles and in divine intervention - is killed, whereas the implication is that Jules is redeemed after acknowledging the miracle and also 'shepherding' the 'weak' (Pumpkin and Honey-Bunny) 'through the valley of darkness' (see Ezekiel 25.17).The viewing of this film is somewhat disturbing, and is worthless for people who are not willing to put vast amounts of effort into understanding it. I love criticising literature in this way, and I am generally able to understand basic frameworks easily, but this film was a big challenge. Unless you are willing to 'suffer' through this movie a few times, I would not suggest watching it - because it'd be a waste of your time. I have given this movie a 5/10, because though it is very masterful, it may not appeal to certain people. This view is only strengthened by the great schism of view about this film."
21 July 2009,madscientistrock,0,2,5,A Royale With Cheese,"In 1994 Quentin Tarantino released his second movie called ""Pulp Fiction"". The movie is based off of pulp comics and magazines. It tells the stories of two hit men, a boxer, a crime boss, and his wife. One obvious difference with this movie, compared to others, is the way Tarantino shows the events of his characters' story lines. So, the beginning is the middle, the middle can be the end, and the end is the beginning.The movie starts off in a coffee shop in Los Angeles and ends with this exact scene. Vincent (John Travolta) and Jules (Samuel L. Jackson) are sent out by their boss (Ving Rhames) to collect a briefcase which has unknown contents. The only thing that is shown to the audience is a golden glow. They stroll in and surprise the three men eating a ""Nutritious breakfast of Big Kahuna Burgers."" Jules speaks to these men of why they are here and what they want. After killing two of the men, a gunman comes out of the bathroom unloading a clip at them. He misses and Jules and Vincent take him out. This is the point where Jules gains a new outlook on life. He believes that the gunman missed because of divine intervention. He decides to quit his job and walk the earth because of his made up assumptions of religion.The second story is about Vincent taking his boss' wife out while he is away in Florida. Mia (Uma Therman) is a cocaine addicted woman who wants to go to a vintage fifties diner. After some persuasion, she gets Vincent to go. Mia's drug addiction gets the best of her and she overdoses on Vincent's heroin. This leads up to one of the most memorable scenes in the movie.The last story is about a boxer (Bruce Willis) and a watch. This watch was passed down from his father in the Vietnam War. He takes money from the crime boss to ""Go down in the fifth."" Instead of losing he wins. When he arrives at the hotel room, his girlfriend forgets the watch back at the apartment. In a furious rage he risks his life to get it back. When he gets it, he meets the boss at an intersection. And a brawl commences.This is the theme of the movie: being in the wrong place at the wrong time. Mr. Tarantino is by far the best in my opinion at creating very detailed story lines. He writes unique dialogue which binds the characters together. This is why he is my favorite director of all time, and this is my favorite movie. The way he uses time manipulation pulls the audience into the movie. Anyone watching will try and guess the time line of when the events happened. I would recommend this to any action/thriller lover."
28 March 2015,richiefsp,0,0,"
                            Was this review helpful?  Sign in to vote.
                        ",Real Gritty Yet Smooth,"All the actors in this film are the best. They are the best because they are all driven to be the best, in a casual, yet ""f"" off kind of way. From what I gather, they don't care about the reviews, they are just that far into their characters, which makes for the best kind of film. This movie brings new light to the term cool. I give this film a 10 simply because its real, in a dog eat dog gritty way, Pulp Fiction is a movie I can play on repeat, even with the mistaken over dose scene, and blood, every time I watch it, I fall in love all over again. Real life, if real life came to your front door with a gun. From personal experience I would go into this movie with an absolutely open mind, and freshly open brew."
16 August 2017,adham_beckham,0,1,10,The Most Realistic Fiction,"the drugs made the fiction , the toaster killed Vincent Vega , Jules Winnfield is a real gangster , Butch is a king , Mia Wallace is a bad woman failed to make money by acting , so she married the boss , Marsellus Wallace shows that he have manners Thanks to Quentin Tarantino for every thing"
2 January 2015,aramisramos14,1,2,10,easily the best movie of all time read third paragraph for movie details,"for years I have been hearing about this movie pulp fiction. I would always hear about it see references to it and I'd ask people what the movie was about and none of them could explain. so years pass and I'm scrolling through Netflix I see pulp fiction and I've been a fan of Quentin Tarantino for a long time and his great works from inglorious basterds to kill bill. so I start watching and from the first talk about robbing banks without robbing them and just the whole idea of it all made me wanna robs bank to without robbing it hahaha.and you realize what makes this movie is what makes every Tarentino movie and that's why I love his work, the DIALOGUE, dialogue, dialogue, dialogue. very movie is all about the plot just shoving and cramming the plot down your throat but Tarantino can make a movie on how to bake cookies and it'll be so good by diolague alone. and now I understand why people couldn't explain it, this movie really has no plot.this movie is just about 3 interconnected events not in order one about a hit-man who gets more than he bargained for when he takes his bosses wife out on a date upon his boss's request 2 about a washed up boxer who makes a deal with the said hit-man's boss to fix a fight and screws him over which hints at the honor among thieves theme later that episode and lastly the hit-man and his partner accidentally kill their informant and have to get rid of the body"
16 January 2018,ahmetmeteyigit,1,2,10,Mukemmel,Tarantino ile tanistigim film. Mukkemmel bir klasik
1 August 2005,BagsBeast,0,1,10,Without a doubt....,".....my favorite movie of all time. The movie contains many different stories and side plots that get you on the edge of your seat or laughing your a ss off. The movie was well written and directed by widely controversial director Quentin Tarantino, but he shows his talent here with by far the best movie he has ever made. Pulp Fiction contains many star actors, and they all do an incredible job in this comedy-crime-thriller. Bruce Willis(Butch) plays an escaping boxer, Ving Rhames(Marcellus) plays a gangster and the boss of Bruce Willis, Uma Thurman(Mia) is Ving Rhames wife who gets into a little bit of trouble with, John Travolta(Vincent) who is great as a gangster also ran by Marcellus trying to help his boss out by taking his wife out to dinner, and Samuel L. Jackson(Jules) as a religious yet psychotic gangster trying to find his path in life. All actors star in this, especially Samuel L., and this is not a movie that anyone should miss. You will get many lines, thrills, and laughs out of this violent yet intelligent film."
19 July 2013,argenispvi,0,0,9,Buen gusto,"Finish watching this movie with the feeling of finding what I expected, with great characters and excellent performances you forced to stay stuck seeing and experiencing this crazy history. with very unexpected twists and printing times, laughter, surprise, action, adrenaline containing around a bit in this plot. like everything fell into place and revealing connections and encounters between characters but with the odd loose or expectation of more such as the famous case which did not know its contents and Julian's Paredero after the boxer escape. calving and events with the boss's wife stayed in one night can make a little more juice collision. very good movie."
